accuracy,loss,val_accuracy,val_loss,learning_rate
0.9935064911842346,0.023660214617848396,0.9610389471054077,0.09870675206184387,0.0010000000474974513
0.9918830990791321,0.023673679679632187,0.9740259647369385,0.06381001323461533,0.0010000000474974513
0.9967532753944397,0.0174720399081707,0.9675324559211731,0.08620218187570572,0.0010000000474974513
0.9967532753944397,0.015199992805719376,0.9610389471054077,0.07132121175527573,0.0010000000474974513
0.9983766078948975,0.017956160008907318,0.9610389471054077,0.10042066872119904,0.0010000000474974513
0.9935064911842346,0.025690540671348572,0.9805194735527039,0.08724366128444672,0.0010000000474974513
0.9870129823684692,0.06333965808153152,0.9415584206581116,0.2742595970630646,0.0010000000474974513
0.9740259647369385,0.0876590684056282,0.9025974273681641,0.3164975643157959,0.0010000000474974513
0.9821428656578064,0.0742919072508812,0.7922077775001526,0.8645745515823364,0.0010000000474974513
0.9772727489471436,0.07943078875541687,0.8766233921051025,0.4391521215438843,0.0010000000474974513
0.9691558480262756,0.11160269379615784,0.5,2.3756966590881348,0.0010000000474974513
0.9301947951316833,0.20699149370193481,0.4220779240131378,4.158921241760254,0.0010000000474974513
0.926948070526123,0.28315454721450806,0.6103895902633667,1.8363115787506104,0.0005000000237487257
0.975649356842041,0.0834597572684288,0.6753246784210205,1.1525858640670776,0.0005000000237487257
0.9837662577629089,0.052326932549476624,0.8961039185523987,0.3673578202724457,0.0005000000237487257
0.9870129823684692,0.04335591942071915,0.9220778942108154,0.23584380745887756,0.0005000000237487257
0.9967532753944397,0.026887770742177963,0.9610389471054077,0.13848188519477844,0.0005000000237487257
0.9983766078948975,0.022319531068205833,0.9675324559211731,0.12165364623069763,0.0005000000237487257
0.9967532753944397,0.01948799565434456,0.9675324559211731,0.10975669324398041,0.0005000000237487257
0.9983766078948975,0.017652252689003944,0.9675324559211731,0.13368158042430878,0.0005000000237487257
0.9967532753944397,0.020116521045565605,0.9740259647369385,0.10796434432268143,0.0005000000237487257
0.9983766078948975,0.01597491092979908,0.9740259647369385,0.1056879460811615,0.0005000000237487257
1.0,0.01288803294301033,0.9740259647369385,0.07810072600841522,0.0002500000118743628
1.0,0.010659114457666874,0.9740259647369385,0.06412554532289505,0.0002500000118743628
0.9983766078948975,0.010206028819084167,0.9740259647369385,0.05649518966674805,0.0002500000118743628
1.0,0.010746880434453487,0.9870129823684692,0.049853529781103134,0.0002500000118743628
0.9967532753944397,0.012595168314874172,0.9870129823684692,0.04418305680155754,0.0002500000118743628
0.9983766078948975,0.015004568733274937,0.9935064911842346,0.03951701149344444,0.0002500000118743628
1.0,0.00825357623398304,0.9935064911842346,0.03743069991469383,0.0002500000118743628
0.9983766078948975,0.009559293277561665,0.9935064911842346,0.03797367215156555,0.0002500000118743628
1.0,0.008586538024246693,0.9935064911842346,0.03858056291937828,0.0002500000118743628
1.0,0.010007480159401894,0.9935064911842346,0.0374712236225605,0.0002500000118743628
1.0,0.006931430194526911,0.9935064911842346,0.03743812069296837,0.0002500000118743628
1.0,0.008821114897727966,0.9935064911842346,0.037127163261175156,0.0002500000118743628
1.0,0.005840754136443138,0.9935064911842346,0.03730858489871025,0.0002500000118743628
1.0,0.0057895369827747345,0.9935064911842346,0.03696584329009056,0.0002500000118743628
1.0,0.005984111223369837,0.9935064911842346,0.03566352277994156,0.0002500000118743628
0.9983766078948975,0.008779296651482582,0.9935064911842346,0.03270826116204262,0.0002500000118743628
1.0,0.006198533345013857,0.9935064911842346,0.032598502933979034,0.0002500000118743628
0.9983766078948975,0.007142468821257353,0.9935064911842346,0.03369146212935448,0.0002500000118743628
1.0,0.006858259905129671,0.9935064911842346,0.033473581075668335,0.0002500000118743628
1.0,0.005697351880371571,0.9935064911842346,0.0331357978284359,0.0002500000118743628
0.9983766078948975,0.007232059258967638,0.9935064911842346,0.03358495235443115,0.0002500000118743628
1.0,0.004699490498751402,0.9935064911842346,0.03557449206709862,0.0002500000118743628
1.0,0.005344127770513296,0.9935064911842346,0.035823725163936615,0.0002500000118743628
1.0,0.007503760978579521,0.9935064911842346,0.037573348730802536,0.0002500000118743628
0.9983766078948975,0.007681969087570906,0.9935064911842346,0.039222847670316696,0.0002500000118743628
0.9983766078948975,0.00693212216719985,0.9935064911842346,0.04003351926803589,0.0002500000118743628
1.0,0.005038938485085964,0.9935064911842346,0.0390300415456295,0.0002500000118743628
